Friends_of_Homeless_Animals_Inc_,46104855,RI76_46104855,20190926
Friends_of_Homeless_Animals_Inc_,46104854,RI76_46104854,20190926
Save_One_Soul_Animal_Rescue_League,46104559,RI121_46104559,20190926
PAAWS_RI,46104487,RI136_46104487,20190926
PAAWS_RI,46104194,RI136_46104194,20190926
Friends_of_Homeless_Animals_Inc_,46102610,RI76_46102610,20190926
Small_Dog_Rescue_of_New_England_Inc,46101893,RI135_46101893,20190926
East_Providence_Animal_Control_Center,46100675,RI46_46100675,20191002
Little_Rhody_Rescue,46098767,RI96_46098767,20190926
Little_Rhody_Rescue,46098665,RI96_46098665,20190928
Small_Dog_Rescue_of_New_England_Inc,46097769,RI135_46097769,20190926
Save_One_Soul_Animal_Rescue_League,46097242,RI121_46097242,20190929
Ten_Lives_Cat_Rescue,46095811,RI134_46095811,20190926
Ten_Lives_Cat_Rescue,46095812,RI134_46095812,20190926
Potter_League_for_Animals,46094760,RI04_46094760,20190925
Small_Dog_Rescue_of_New_England_Inc,46094008,RI135_46094008,20190925
Small_Dog_Rescue_of_New_England_Inc,46092357,RI135_46092357,20190925
Little_Rhody_Rescue,46087766,RI96_46087766,20190928
Joy_s_Tales_of_Tails,46083783,RI139_46083783,20190924
Joy_s_Tales_of_Tails,46083738,RI139_46083738,20190924
Joy_s_Tales_of_Tails,46083726,RI139_46083726,20190924
Friends_of_Homeless_Animals_Inc_,46082985,RI76_46082985,20190924
Save_One_Soul_Animal_Rescue_League,46081915,RI121_46081915,20190924
HeavenLee_s_Rescue,46081310,RI138_46081310,20190924
Handsome_Dan_s_Rescue_for_Pit_Bull_Type_Dogs,46080755,RI108_46080755,20190924
Handsome_Dan_s_Rescue_for_Pit_Bull_Type_Dogs,46080727,RI108_46080727,20190924
East_Providence_Animal_Control_Center,46076800,RI46_46076800,20190924
Almost_Home_Rescue_Inc_,46076760,RI84_46076760,20190924
Little_Rhody_Rescue,46076653,RI96_46076653,20190924
Friends_of_Homeless_Animals_Inc_,46075034,RI76_46075034,20190924
PAWS_New_England,46074566,RI77_46074566,20190924
PAWS_New_England,46074564,RI77_46074564,20190924
Ten_Lives_Cat_Rescue,46074546,RI134_46074546,20190924
Friends_of_Homeless_Animals_Inc_,46072735,RI76_46072735,20190923
Friends_of_Homeless_Animals_Inc_,46072734,RI76_46072734,20190923
Friends_of_Homeless_Animals_Inc_,46072736,RI76_46072736,20190923
Friends_of_Homeless_Animals_Inc_,46072653,RI76_46072653,20190923
Friends_of_Homeless_Animals_Inc_,46072652,RI76_46072652,20190923
HeavenLee_s_Rescue,46072384,RI138_46072384,20190923
HeavenLee_s_Rescue,46072229,RI138_46072229,20190923
Little_Rhody_Rescue,46071745,RI96_46071745,20190923
Friends_of_Homeless_Animals_Inc_,46069525,RI76_46069525,20190923
Save_One_Soul_Animal_Rescue_League,46068078,RI121_46068078,20190923
Small_Dog_Rescue_of_New_England_Inc,46067488,RI135_46067488,20190923
Save_One_Soul_Animal_Rescue_League,46067487,RI121_46067487,20190923
Save_One_Soul_Animal_Rescue_League,46067486,RI121_46067486,20190923
Potter_League_for_Animals,46065370,RI04_46065370,20190922
Small_Dog_Rescue_of_New_England_Inc,46064649,RI135_46064649,20190922
East_Greenwich_Animal_Protection_League,46064306,RI08_46064306,20190922
South_Kingstown_Animal_Shelter,46063937,RI33_46063937,20190922
South_Kingstown_Animal_Shelter,46063854,RI33_46063854,20190929
South_Kingstown_Animal_Shelter,46063794,RI33_46063794,20190922
South_Kingstown_Animal_Shelter,46063770,RI33_46063770,20190922
South_Kingstown_Animal_Shelter,46063700,RI33_46063700,20190922
South_Kingstown_Animal_Shelter,46063643,RI33_46063643,20190922
South_Kingstown_Animal_Shelter,46063625,RI33_46063625,20190929
Small_Dog_Rescue_of_New_England_Inc,46063374,RI135_46063374,20190922
Cat_Adoption_Team_Services,46062980,RI72_46062980,20190922
Cat_Adoption_Team_Services,46062909,RI72_46062909,20190922
Just_Doodles_and_Friends_Rescue,46061538,RI123_46061538,20190922
Just_Doodles_and_Friends_Rescue,46061489,RI123_46061489,20190922
Just_Doodles_and_Friends_Rescue,46061396,RI123_46061396,20190922
East_Greenwich_Animal_Protection_League,46061319,RI08_46061319,20190922
Southpaws_Express,46060705,RI117_46060705,20190922
Save_One_Soul_Animal_Rescue_League,46060627,RI121_46060627,20190922
Friends_of_Homeless_Animals_Inc_,46060504,RI76_46060504,20190922
Friends_of_Exeter_Animals,46059159,RI55_46059159,20190927
Friends_of_Homeless_Animals_Inc_,46057246,RI76_46057246,20190921
Little_Rhody_Rescue,46051965,RI96_46051965,20190928
Just_Doodles_and_Friends_Rescue,46052308,RI123_46052308,20190927
Providence_Animal_Control,46051959,RI79_46051959,20190924
Little_Rhody_Rescue,46051923,RI96_46051923,20190928
Providence_Animal_Control,46051925,RI79_46051925,20190928
Hopinton_Animal_Shelter,46051948,RI95_46051948,20190921
Little_Rhody_Rescue,46051749,RI96_46051749,20190921
Hopinton_Animal_Shelter,46051902,RI95_46051902,20190928
Providence_Animal_Control,46051820,RI79_46051820,20190928
Hopinton_Animal_Shelter,46051897,RI95_46051897,20190921
Hopinton_Animal_Shelter,46051794,RI95_46051794,20190921
Hopinton_Animal_Shelter,46051726,RI95_46051726,20190921
Providence_Animal_Control,46051734,RI79_46051734,20190928
Hopinton_Animal_Shelter,46051707,RI95_46051707,20190921
North_Kingstown_Animal_Shelter,46048892,RI09_46048892,20190920
North_Kingstown_Animal_Shelter,46048874,RI09_46048874,20190920
Friends_of_Homeless_Animals_Inc_,46044052,RI76_46044052,20190920
New_England_Humane_Society,46043224,RI113_46043224,20190920
Friends_of_Homeless_Animals_Inc_,46043270,RI76_46043270,20190920
Friends_of_Homeless_Animals_Inc_,46043159,RI76_46043159,20190920
Potter_League_for_Animals,46038936,RI04_46038936,20190919
East_Greenwich_Animal_Protection_League,46038353,RI08_46038353,20190919
East_Greenwich_Animal_Protection_League,46038337,RI08_46038337,20190919
Small_Dog_Rescue_of_New_England_Inc,46038189,RI135_46038189,20190919
Midnight_Run_Rescue,46034829,RI133_46034829,20190924
Small_Dog_Rescue_of_New_England_Inc,46034566,RI135_46034566,20190919
Save_One_Soul_Animal_Rescue_League,46031978,RI121_46031978,20190919
Small_Dog_Rescue_of_New_England_Inc,46031372,RI135_46031372,20190919
Joy_s_Tales_of_Tails,46027740,RI139_46027740,20190918
Joy_s_Tales_of_Tails,46027345,RI139_46027345,20190918
Joy_s_Tales_of_Tails,46027316,RI139_46027316,20190918
Joy_s_Tales_of_Tails,46026812,RI139_46026812,20190918
Joy_s_Tales_of_Tails,46026699,RI139_46026699,20190920
HeavenLee_s_Rescue,46025461,RI138_46025461,20190923
Cat_Adoption_Team_Services,46024376,RI72_46024376,20190922
Cat_Adoption_Team_Services,46024288,RI72_46024288,20190918
Little_Rhody_Rescue,46023826,RI96_46023826,20190928
Little_Rhody_Rescue,46023760,RI96_46023760,20190928
Small_Dog_Rescue_of_New_England_Inc,46023682,RI135_46023682,20190918
Save_One_Soul_Animal_Rescue_League,46023252,RI121_46023252,20190929
PAWS_New_England,46017956,RI77_46017956,20190918
PAWS_New_England,46017952,RI77_46017952,20190918
PAWS_New_England,46017953,RI77_46017953,20190918
Ten_Lives_Cat_Rescue,46017833,RI134_46017833,20190918
Ten_Lives_Cat_Rescue,46017834,RI134_46017834,20190918
Ten_Lives_Cat_Rescue,46017837,RI134_46017837,20190918
Potter_League_for_Animals,46017362,RI04_46017362,20190917
Potter_League_for_Animals,46017361,RI04_46017361,20190917
HeavenLee_s_Rescue,46012898,RI138_46012898,20190917
Providence_Animal_Control,46012367,RI79_46012367,20190921
Save_One_Soul_Animal_Rescue_League,46012054,RI121_46012054,20190917
Save_One_Soul_Animal_Rescue_League,46011509,RI121_46011509,20190917
Save_One_Soul_Animal_Rescue_League,46011372,RI121_46011372,20190917
Save_One_Soul_Animal_Rescue_League,46011121,RI121_46011121,20190917
Save_One_Soul_Animal_Rescue_League,46010633,RI121_46010633,20190917
Save_One_Soul_Animal_Rescue_League,46010507,RI121_46010507,20190917
Save_One_Soul_Animal_Rescue_League,46010508,RI121_46010508,20190917
Save_One_Soul_Animal_Rescue_League,46010509,RI121_46010509,20190917
Friends_of_Homeless_Animals_Inc_,46009533,RI76_46009533,20190917
PAWS_New_England,46007115,RI77_46007115,20190917
Small_Dog_Rescue_of_New_England_Inc,46005878,RI135_46005878,20190916
Small_Dog_Rescue_of_New_England_Inc,46005877,RI135_46005877,20190916
Great_Dane_Rescue_of_New_England,46004943,RI115_46004943,20190916
Great_Dane_Rescue_of_New_England,46004624,RI115_46004624,20190916
Friends_of_Homeless_Animals_Inc_,46004437,RI76_46004437,20190916
Friends_of_Homeless_Animals_Inc_,46004438,RI76_46004438,20190916
Small_Dog_Rescue_of_New_England_Inc,45991565,RI135_45991565,20190916
Small_Dog_Rescue_of_New_England_Inc,45991500,RI135_45991500,20190916
Small_Dog_Rescue_of_New_England_Inc,45991085,RI135_45991085,20190916
Save_One_Soul_Animal_Rescue_League,45989041,RI121_45989041,20191002
Little_Rhody_Rescue,45988102,RI96_45988102,20190928
Little_Rhody_Rescue,45988063,RI96_45988063,20190928
Save_One_Soul_Animal_Rescue_League,45986981,RI121_45986981,20190928
Midnight_Run_Rescue,45986891,RI133_45986891,20190929
Midnight_Run_Rescue,45986875,RI133_45986875,20190916
Midnight_Run_Rescue,45986838,RI133_45986838,20190916
Midnight_Run_Rescue,45986794,RI133_45986794,20190924
Bristol_Animal_Shelter,45986524,RI53_45986524,20190916
The_Abandoned_Dogs_of_RI,45986396,RI124_45986396,20190916
Bristol_Animal_Shelter,45986445,RI53_45986445,20190916
Bristol_Animal_Shelter,45986373,RI53_45986373,20190916
The_Abandoned_Dogs_of_RI,45986385,RI124_45986385,20190916
The_Abandoned_Dogs_of_RI,45979701,RI124_45979701,20191001
East_Providence_Animal_Control_Center,45986202,RI46_45986202,20190916
Save_One_Soul_Animal_Rescue_League,45985257,RI121_45985257,20190916
Friends_of_Homeless_Animals_Inc_,45985145,RI76_45985145,20190916
Friends_of_Homeless_Animals_Inc_,45985121,RI76_45985121,20190916
PAWS_New_England,45984978,RI77_45984978,20190916
PAWS_New_England,45984979,RI77_45984979,20190916
PAWS_New_England,45984972,RI77_45984972,20190916
PAWS_New_England,45984975,RI77_45984975,20190916
PAWS_New_England,45984971,RI77_45984971,20190916
PAWS_New_England,45984976,RI77_45984976,20190916
PAWS_New_England,45984974,RI77_45984974,20190916
PAWS_New_England,45984973,RI77_45984973,20190916
Scruffy_Paws_Animal_Rescue,45984180,RI129_45984180,20190915
Scruffy_Paws_Animal_Rescue,45984170,RI129_45984170,20190915
Scruffy_Paws_Animal_Rescue,45984137,RI129_45984137,20190915
New_England_Humane_Society,45984026,RI113_45984026,20190915
Scruffy_Paws_Animal_Rescue,45983917,RI129_45983917,20190915
Scruffy_Paws_Animal_Rescue,45983691,RI129_45983691,20190915
New_England_Humane_Society,45983848,RI113_45983848,20190915
HeavenLee_s_Rescue,45981237,RI138_45981237,20190923
New_England_Humane_Society,45981217,RI113_45981217,20190924
Save_One_Soul_Animal_Rescue_League,45980406,RI121_45980406,20190915
Cat_Adoption_Team_Services,45980370,RI72_45980370,20190915
Little_Rhody_Rescue,45979261,RI96_45979261,20190928
Little_Rhody_Rescue,45978965,RI96_45978965,20191001
Small_Dog_Rescue_of_New_England_Inc,45979175,RI135_45979175,20190915
Little_Rhody_Rescue,45978932,RI96_45978932,20190928
East_Greenwich_Animal_Protection_League,45977203,RI08_45977203,20191002
East_Greenwich_Animal_Protection_League,45977187,RI08_45977187,20190919
Small_Dog_Rescue_of_New_England_Inc,45975854,RI135_45975854,20190914
Small_Dog_Rescue_of_New_England_Inc,45974907,RI135_45974907,20190914
Save_One_Soul_Animal_Rescue_League,45973931,RI121_45973931,20190914
Save_One_Soul_Animal_Rescue_League,45973570,RI121_45973570,20190914
Save_One_Soul_Animal_Rescue_League,45973568,RI121_45973568,20190914
Save_One_Soul_Animal_Rescue_League,45973569,RI121_45973569,20190914
Just_Doodles_and_Friends_Rescue,45972649,RI123_45972649,20190921
Friends_of_Homeless_Animals_Inc_,45972188,RI76_45972188,20190914
Small_Dog_Rescue_of_New_England_Inc,45971752,RI135_45971752,20190914
Save_One_Soul_Animal_Rescue_League,45971268,RI121_45971268,20190914
Save_One_Soul_Animal_Rescue_League,45971229,RI121_45971229,20190914
Save_One_Soul_Animal_Rescue_League,45971228,RI121_45971228,20190914
Ten_Lives_Cat_Rescue,45970326,RI134_45970326,20190914
Ten_Lives_Cat_Rescue,45970330,RI134_45970330,20190914
Ten_Lives_Cat_Rescue,45970331,RI134_45970331,20190914
Ten_Lives_Cat_Rescue,45970327,RI134_45970327,20190914
Small_Dog_Rescue_of_New_England_Inc,45966945,RI135_45966945,20190913
HeavenLee_s_Rescue,45966321,RI138_45966321,20190913
Friends_of_Homeless_Animals_Inc_,45965797,RI76_45965797,20190913
Friends_of_Homeless_Animals_Inc_,45965794,RI76_45965794,20190913
Save_One_Soul_Animal_Rescue_League,45964480,RI121_45964480,20190913
Northwest_Animal_Protection_League,45963891,RI104_45963891,20190924
Scituate_Animal_Shelter,45960200,RI20_45960200,20190913
Friends_of_Homeless_Animals_Inc_,45959512,RI76_45959512,20190913
Potter_League_for_Animals,45958835,RI04_45958835,20190912
Friends_of_Homeless_Animals_Inc_,45957282,RI76_45957282,20190912
Friends_of_Homeless_Animals_Inc_,45956801,RI76_45956801,20190912
Little_Rhody_Rescue,45952701,RI96_45952701,20190928
East_Providence_Animal_Control_Center,45950924,RI46_45950924,20190912
East_Providence_Animal_Control_Center,45950806,RI46_45950806,20191002
East_Providence_Animal_Control_Center,45950798,RI46_45950798,20190912
East_Providence_Animal_Control_Center,45950788,RI46_45950788,20190916
East_Providence_Animal_Control_Center,45950776,RI46_45950776,20190918
East_Providence_Animal_Control_Center,45950743,RI46_45950743,20190912
East_Providence_Animal_Control_Center,45950717,RI46_45950717,20190924
East_Providence_Animal_Control_Center,45950476,RI46_45950476,20190923
East_Providence_Animal_Control_Center,45950432,RI46_45950432,20190926
East_Providence_Animal_Control_Center,45950389,RI46_45950389,20190912
East_Providence_Animal_Control_Center,45950378,RI46_45950378,20190912
East_Providence_Animal_Control_Center,45950309,RI46_45950309,20190912
HeavenLee_s_Rescue,45949815,RI138_45949815,20190913
East_Greenwich_Animal_Protection_League,45949503,RI08_45949503,20190912
East_Greenwich_Animal_Protection_League,45949338,RI08_45949338,20190912
East_Greenwich_Animal_Protection_League,45949279,RI08_45949279,20190928
Westerly_Animal_Control,45943942,RI06_45943942,20190912
Providence_Animal_Control,45948994,RI79_45948994,20190920
Providence_Animal_Control,45948942,RI79_45948942,20190917
Providence_Animal_Control,45948933,RI79_45948933,20190912
PAWS_New_England,45948300,RI77_45948300,20190912
Ten_Lives_Cat_Rescue,45948169,RI134_45948169,20190912
Ten_Lives_Cat_Rescue,45948170,RI134_45948170,20190912
Ten_Lives_Cat_Rescue,45948171,RI134_45948171,20190912
Scruffy_Paws_Animal_Rescue,45946255,RI129_45946255,20190911
Scruffy_Paws_Animal_Rescue,45946231,RI129_45946231,20190911
Scruffy_Paws_Animal_Rescue,45946100,RI129_45946100,20190911
New_England_Humane_Society,45944499,RI113_45944499,20190929
New_England_Humane_Society,45944335,RI113_45944335,20190911
New_England_Humane_Society,45944289,RI113_45944289,20190929
Westerly_Animal_Control,45943694,RI06_45943694,20191001
HeavenLee_s_Rescue,45943879,RI138_45943879,20190911
HeavenLee_s_Rescue,45943693,RI138_45943693,20190918
HeavenLee_s_Rescue,45943637,RI138_45943637,20190913
HeavenLee_s_Rescue,45943418,RI138_45943418,20190911
HeavenLee_s_Rescue,45943365,RI138_45943365,20190911
Warren_Animal_Hospital,45558271,RI78_45558271,20190911
Small_Dog_Rescue_of_New_England_Inc,45943238,RI135_45943238,20190911
Small_Dog_Rescue_of_New_England_Inc,45943139,RI135_45943139,20190911
Small_Dog_Rescue_of_New_England_Inc,45943138,RI135_45943138,20190911
Small_Dog_Rescue_of_New_England_Inc,45943137,RI135_45943137,20190911
Small_Dog_Rescue_of_New_England_Inc,45943136,RI135_45943136,20190911
Little_Rhody_Rescue,45942258,RI96_45942258,20190928
Little_Rhody_Rescue,45942254,RI96_45942254,20190928
Little_Rhody_Rescue,45942252,RI96_45942252,20190915
Little_Rhody_Rescue,45942242,RI96_45942242,20190928
Little_Rhody_Rescue,45942226,RI96_45942226,20190928
Little_Rhody_Rescue,45942211,RI96_45942211,20190915
Little_Rhody_Rescue,45942135,RI96_45942135,20190915
Little_Rhody_Rescue,45942085,RI96_45942085,20190928
Little_Rhody_Rescue,45942080,RI96_45942080,20190928
Little_Rhody_Rescue,45942076,RI96_45942076,20190928
Little_Rhody_Rescue,45941987,RI96_45941987,20190928
Little_Rhody_Rescue,45939892,RI96_45939892,20191001
Little_Rhody_Rescue,45939885,RI96_45939885,20190928
Little_Rhody_Rescue,45939876,RI96_45939876,20190928
Little_Rhody_Rescue,45939873,RI96_45939873,20190928
Little_Rhody_Rescue,45939852,RI96_45939852,20190928
Little_Rhody_Rescue,45939108,RI96_45939108,20190928
Little_Rhody_Rescue,45933015,RI96_45933015,20190928
Providence_Animal_Control,45938944,RI79_45938944,20190911
Friends_of_Homeless_Animals_Inc_,45937325,RI76_45937325,20190911
Friends_of_Homeless_Animals_Inc_,45936523,RI76_45936523,20190911
Cat_Adoption_Team_Services,45933751,RI72_45933751,20190915
Pawtucket_Animal_Shelter,45933596,RI13_45933596,20190913
Cat_Adoption_Team_Services,45933530,RI72_45933530,20190922
Cat_Adoption_Team_Services,45933489,RI72_45933489,20190915
Small_Dog_Rescue_of_New_England_Inc,45932921,RI135_45932921,20190910
Little_Rhody_Rescue,45932048,RI96_45932048,20191001
Little_Rhody_Rescue,45930661,RI96_45930661,20190928
Little_Rhody_Rescue,45931557,RI96_45931557,20190928
Little_Rhody_Rescue,45931272,RI96_45931272,20190928
Little_Rhody_Rescue,45931235,RI96_45931235,20190928
